Chr	Start	End	gene	root	shoot	anther	base	middle	tip	ear	tassel		
1	8662425	8667216	Zm00019ab002690	84.1753	37.9684	17.2741	74.6771	32.0903	25.1153	83.7013	57.6986		
1	8668290	8671027	Zm00019ab002700	2.9415	5.26558	3.18854	23.628	32.046	5.27308	17.852	7.91559		
1	8670706	8674629	Zm00019ab002710	0.615737	18.0619	2.47614	8.293	89.8506	7.11582	2.47037	15.3293		
1	8677389	8687093	Zm00019ab002720	22.9972	15.2773	6.04289	10.5085	11.8168	12.8861	30.0996	12.3426		
1	8688303	8688874	Zm00019ab002730	0	0	0	0	0	0	0	0		
1	8760406	8763134	Zm00019ab002740	2.78594	1026.54	548.357	104.735	711.061	3163.48	5.41015	442.001		
1	8776747	8779210	Zm00019ab002750	2.96789	0.187236	1.82453	0.0863195	2.04511	0.585945	0	2.52814		
1	8782478	8786888	Zm00019ab002760	0.0146068	0.0130738	0.144659	0	0	0	0.0507145	10.0621		
1	8867893	8873329	Zm00019ab002770	0.586595	0.668222	0.0106691	0.169517	0	0	3.64127	0		
1	8882877	8886474	Zm00019ab002780	77.127	38.1946	23.3048	50.3944	22.9473	16.107	51.3038	27.6472		
1	8892719	8903695	Zm00019ab002790	0.704353	0.202263	0.369916	0.24543	0.166474	0.186768	0.427961	0.283745		
1	8905273	8906294	Zm00019ab002800	0	0	0	0	0	0	0	1.20635		
1	8945075	8947162	Zm00019ab002810	0.493722	5.71715	8.72345	2.58054	36.2936	37.3527	0	7.83142		
1	8970148	8971507	Zm00019ab002820	272.812	11.4701	1.23694	2.13734	0.285019	2.03826	17.8194	9.63791		
1	8970148	8971507	Zm00019ab002830	272.788	11.4701	1.23694	2.13734	0.285019	2.03826	17.8194	9.63791		
1	8985310	8998066	Zm00019ab002840	0	0.0090411	0.00454716	0.0055575	0	0.00905397	0	0		
1	9000022	9003269	Zm00019ab002850	89.7427	51.481	18.1008	30.5591	28.5912	32.4848	22.9579	30.3468		
1	9003847	9017114	Zm00019ab002860	14.1385	6.96735	4.9557	18.2853	7.06589	5.59966	15.902	10.4855		
1	9085190	9090263	Zm00019ab002870	29.3773	6.72839	1.13181	33.3736	0.58933	0.119508	4.08547	4.36088		
1	9093809	9099084	Zm00019ab002880	4.88481	11.0287	2.97407	7.0682	9.45136	13.77	14.5855	5.5345		
1	9194406	9200595	Zm00019ab002890	5.17839	4.75137	3.80005	8.84781	7.56824	7.48707	19.4308	8.1347		
1	9232731	9234298	Zm00019ab002900	0.246546	0.0551677	0.184975	0.045215	0.0353158	0	0.190222	0.331066		
1	9238015	9238618	Zm00019ab002910	5.60035	4.10555	2.59308	9.27296	12.0102	3.25087	16.2344	11.1729		
1	9238579	9244671	Zm00019ab002920	6.38174	5.25766	2.46104	10.8969	11.5604	2.20842	17.5189	14.1535		
1	9243599	9249329	Zm00019ab002930	2.45648	2.41502	1.28041	4.68235	5.14039	1.20419	7.6766	5.94428		
1	9250703	9255718	Zm00019ab002940	27.5783	21.7177	20.3248	14.8197	17.3544	42.1732	25.4206	27.7486		
1	9333855	9336069	Zm00019ab002950	0.407237	68.0828	27.7601	0.0640154	8.12503	235.813	0	8.52491		
1	9350907	9355112	Zm00019ab002960	67.6629	50.3606	2.32391	13.3922	12.9024	3.65233	84.7612	8.74751		
1	9359536	9365915	Zm00019ab002970	23.0456	11.6241	26.9311	24.8362	15.8574	16.1666	53.056	28.4576		
1	9368519	9369492	Zm00019ab002980	0	0	0	0	0	0	0	0		
1	9369732	9375289	Zm00019ab002990	42.237	30.3232	18.6142	42.5535	31.3042	25.94	113.253	40.0448		
1	9375982	9377954	Zm00019ab003000	10.8745	6.3719	7.27675	13.9063	11.0582	9.96661	24.4526	9.63632		
1	9449581	9463495	Zm00019ab003010	3.49588	2.22552	0.96715	3.10286	2.55486	1.97552	8.29268	2.50882		
1	9533409	9537666	Zm00019ab003020	16.8113	7.01558	4.88397	9.60723	9.84477	8.44967	14.001	12.5419		
1	9542563	9545455	Zm00019ab003030	10.7347	28.3758	7.55931	13.9687	24.8356	28.8255	12.9906	14.3101		
1	9597807	9611125	Zm00019ab003050	23.0434	5.6374	6.7703	6.48608	5.7666	3.69641	3.75943	9.69509		
1	9614599	9615965	Zm00019ab003060	102.726	20.6502	44.3866	18.4115	38.8882	4.22463	1.3637	29.9999		
1	9684295	9685341	Zm00019ab003070	0.0615384	0.220319	0.0277021	0.101572	0	0	0	0.061976		
1	9690476	9694780	Zm00019ab003080	31.1976	9.77888	7.10112	12.055	9.49289	5.03055	16.3338	10.1893		
1	9696537	9698457	Zm00019ab003090	6.70804	26.3577	88.5221	12.8619	21.5332	17.692	4.87151	46.412		
1	9702594	9703773	Zm00019ab003100	9.00937	65.0971	81.531	310.655	442.204	219.208	0.789906	113.281		
1	9769739	9771933	Zm00019ab003110	173.933	168.763	20.5473	71.0101	62.0353	38.7154	143.342	51.379		
1	9773185	9777553	Zm00019ab003120	5.25002	1.22755	4.46115	3.47264	3.40946	0.793098	9.66864	5.46558		
1	9778274	9780223	Zm00019ab003130	0.330414	0.88721	12.5536	0.29086	3.80527	17.6658	0.191198	11.1809		
1	9818031	9820510	Zm00019ab003140	0.0519602	0.046507	0	0.057175	0.0223287	0	0.0300674	0		
1	9841495	9846685	Zm00019ab003150	5.20063	6.59895	2.67077	1.83013	1.84548	0.222503	17.0293	6.95015		
1	9847090	9849751	Zm00019ab003160	32.4695	15.9011	22.75	17.125	13.1469	8.48255	11.2607	22.5722		
1	9849691	9851943	Zm00019ab003170	12.8261	0.780689	1.9954	0.770962	0.761931	0.32041	0.380614	0.720028		
1	9850751	9851457	Zm00019ab003180	10.0246	0	1.0256	0	0.391621	0	0	0.183561		
1	9879330	9881039	Zm00019ab003200	5.48226	8.44795	1.57741	1.28527	7.28621	4.81256	1.17738	3.60494		
1	9879330	9883839	Zm00019ab003190	2.35722	4.34752	0.746003	0.848878	4.15007	2.39454	0.628282	1.98551		
1	9950304	9966517	Zm00019ab003210	4.47645	2.84537	3.87639	1.21339	1.36952	3.54932	4.22642	6.05507		
1	9987297	9989767	Zm00019ab003220	86.4117	6.65138	0.164329	2.05145	0.15687	0.0934856	0.573361	0.262602		
1	10152373	10154114	Zm00019ab003230	176.962	123.945	0.0332997	170.67	14.0186	0.033152	164.266	1.48999		
1	10195822	10197355	Zm00019ab003240	218.577	120.638	0.113445	269.631	14.7643	0	85.8689	4.65305		
1	10199070	10200264	Zm00019ab003250	195.745	96.8543	0.0485424	230.104	9.1983	0.193308	12.4799	1.19461		
1	10202206	10203768	Zm00019ab003260	11.7896	211.562	10.2804	57.8788	88.0937	67.4682	58.2511	18.7651		
1	10302031	10303061	Zm00019ab003270	0	2.12552	0.056264	3.30074	0.214841	0	4.6288	2.07695		
1	10313142	10316796	Zm00019ab003280	6.1522	35.0982	7.24507	6.90543	15.1505	16.8907	12.7305	6.17821		
1	10347313	10349546	Zm00019ab003290	56.8744	0.800236	1.44112	0.856858	0.0247875	0.129254	69.527	5.95444		
1	10364845	10366026	Zm00019ab003300	3.3251	2.78097	0.637992	3.83876	4.40378	2.19863	3.02811	4.3918		
1	10373105	10373839	Zm00019ab003310	6.22392	2.35382	6.98466	1.73625	2.86293	2.63218	3.34791	3.61965		
1	10375696	10378305	Zm00019ab003320	1.01213	0.640763	0.0666761	0.380291	0.275815	0.309774	0.828524	0.29834		
1	10408134	10409907	Zm00019ab003330	110.193	81.578	38.683	124.37	53.9705	48.3915	107.017	54.8666		
1	10443268	10445143	Zm00019ab003340	0	0	0.139145	0	0	0	0	17.5712		
1	10445436	10446266	Zm00019ab003350	17.4451	5.51703	37.6599	11.3469	13.2607	15.289	20.2794	20.3803		
1	10473988	10474832	Zm00019ab003380	11.2468	11.6702	4.83973	9.94237	7.96223	6.32183	31.9889	9.29179		
1	10494850	10500004	Zm00019ab003390	2.81845	1.16903	0.635783	1.10025	0.837879	0.722584	3.44267	1.24617		
1	10500323	10501220	Zm00019ab003400	18.2243	12.8438	11.143	17.8427	11.4389	9.16423	22.9182	16.1138		
1	10500337	10500753	Zm00019ab003410	21.6314	14.8666	10.8504	18.0218	11.4867	9.55588	25.3028	16.8058		
1	10501133	10504105	Zm00019ab003420	3.53253	24.4311	5.55107	5.7352	14.8822	18.9589	5.543	4.69261		
1	10557891	10560700	Zm00019ab003430	17.7242	10.0971	8.79412	11.0509	8.78909	12.6394	10.7738	11.4306		
1	10562855	10565022	Zm00019ab003440	0	0.0265999	0	0	0	0	0	0		
1	10583529	10584614	Zm00019ab003450	2.0765	0	0.640974	0	0	0.372242	0	0.119501		
1	10585404	10602191	Zm00019ab003460	0.821311	0.0858778	0.0431917	0.0380077	0.0313357	0.07568	0.18433	0.115956		
1	10613508	10625459	Zm00019ab003470	107.897	38.3203	63.1722	22.1257	17.9997	16.8585	57.8968	30.1859		
1	10651156	10652986	Zm00019ab003480	0.0351888	0.0944871	0.0633623	0.0774408	0	0.0315405	0.203624	0		
1	10700461	10705013	Zm00019ab003490	20.7457	8.85358	12.7725	12.9166	7.21836	8.23199	20.5129	15.5346		
1	10706925	10711025	Zm00019ab003500	36.9993	22.8861	20.7081	24.5832	19.3766	17.1872	39.8473	36.6929		
1	10782927	10789314	Zm00019ab003520	27.2933	11.4155	13.3533	25.8261	12.3658	7.91948	26.2292	21.3317		
1	10789861	10793401	Zm00019ab003530	8.53374	17.2143	11.754	8.6494	19.2664	52.7357	5.23297	13.5972		
1	10801590	10802671	Zm00019ab003540	0.0595478	0.0532982	0	0	0	0	0.068916	0		
1	10812831	10816151	Zm00019ab003550	24.1251	9.60276	7.25757	12.9049	9.35425	6.53848	30.0087	12.544		
1	10819116	10850642	Zm00019ab003560	0.240131	0.203954	0.107637	0.203514	0.178278	0.10716	0.691816	0.230519		
1	10878048	10880704	Zm00019ab003570	15.265	6.25087	3.83155	7.45793	5.57503	3.89062	18.0454	7.54636		
1	10891725	10892543	Zm00019ab003580	8.73236	8.13276	3.15185	6.05958	4.53008	3.70197	21.8967	7.05142		
1	11132022	11135610	Zm00019ab003600	2.70182	8.41972	0	55.4494	2.00579	0.0241366	1.64135	0.361599		
1	11145594	11149523	Zm00019ab003610	2.56575	7.88725	0	51.9461	1.98674	0.0220423	1.44201	0.330223		
1	11156829	11157647	Zm00019ab003620	9.99108	8.76648	3.89554	7.79088	5.54428	4.58339	26.8587	8.16063		
1	11207283	11209686	Zm00019ab003630	10.1309	4.47388	2.77493	4.83657	3.70857	2.58245	13.3532	5.37142		
1	11225666	11229248	Zm00019ab003640	1.86117	5.96322	0	39.683	1.36777	0.016118	1.18625	0.217323		
1	11233508	11239069	Zm00019ab003650	1.37271	1.28049	0.542327	1.22368	0.876127	0.737199	3.8946	1.15498		
1	11248544	11250442	Zm00019ab003660	20.018	11.889	4.03216	11.0695	8.98134	8.68238	16.7864	10.4219		
1	11253967	11257469	Zm00019ab003670	68.1461	29.9785	13.8852	35.4283	27.9484	25.1907	46.522	28.1932		
1	11257508	11259906	Zm00019ab003680	5.76089	101.058	14.3751	14.998	88.014	62.5051	7.87944	11.3603		
1	11258375	11261877	Zm00019ab003690	3.22797	37.0986	5.14175	5.85918	31.3234	22.3716	3.71452	3.94557		
1	11364304	11365430	Zm00019ab003700	0.971891	0.56287	0.308828	0.754893	0.39308	0.409943	1.91876	1.38184		
1	11366734	11367051	Zm00019ab003710	0	0	0	0	0	0	0	0		
1	11415055	11416945	Zm00019ab003720	1.87398	1.34184	1.22704	1.08726	0.556387	0.610796	2.62227	1.6471		
1	11421093	11424625	Zm00019ab003730	10.2856	6.3251	2.69271	3.03013	2.79776	0.474037	21.4858	2.82844		
1	11444314	11446379	Zm00019ab003740	0	0.0139566	0.056155	0	0	0	0.0541388	0		
1	11500075	11503961	Zm00019ab003760	13.3602	8.31574	7.81998	27.3867	24.5463	12.7774	10.177	13.4886		
1	11504956	11506815	Zm00019ab003770	26.8808	26.3229	15.7339	0.838567	0.714518	0.232866	146.749	0.593071		
1	11505841	11510607	Zm00019ab003780	6.28493	6.34512	251.868	0.327194	1.52755	1.15695	33.7328	1.49733		
1	11515097	11518256	Zm00019ab003790	38.6584	32.758	38.2193	85.8168	181.783	95.1151	4.71944	63.9443		
1	11606888	11610344	Zm00019ab003800	361.898	373.078	45.8679	179.488	109.221	81.7565	524.31	88.1453		
1	11611621	11616413	Zm00019ab003810	13.6443	4.53601	4.58692	3.49086	1.88897	8.56682	16.0865	7.31066		
1	11627245	11628295	Zm00019ab003830	4.87368	16.3788	5.51933	8.97175	19.8107	24.8916	4.78904	5.74184		
1	11628917	11632385	Zm00019ab003840	1.458	2.08631	8.31913	2.58532	2.88928	3.66249	1.83785	3.64755		
1	11651600	11653554	Zm00019ab003850	0.922792	32.9345	10.4593	65.5118	60.8419	0.02954	0.381418	42.5512		
1	11708942	11710786	Zm00019ab003860	0.0698436	38.5708	9.95099	0.730105	67.0205	4.05351	0	16.53		
1	11716947	11721628	Zm00019ab003870	0	0	0	0	0	0	0	0.0138592		
1	11758513	11760230	Zm00019ab003880	8.41949	1.87977	1.16489	7.65507	1.30541	1.51268	8.8326	4.87233		
1	11762749	11763262	Zm00019ab003890	1.25352	0.560979	0.169285	0.34483	0.323201	0	0.870434	0.252486		
1	11772804	11774071	Zm00019ab003900	0.0254064	0	0	0	0.0873426	0	0	0		
1	11806111	11809036	Zm00019ab003910	10.6027	6.06053	0.832653	3.82834	1.15444	0.335531	16.8451	3.10473		
1	11880753	11883333	Zm00019ab003920	1.66007	1.84334	0.786628	1.84041	2.22059	1.74528	5.20034	1.15649		
1	11882953	11886351	Zm00019ab003930	1.68706	3.3763	0.759448	2.70114	4.03217	3.45757	5.13348	1.58452		
1	11887467	11891979	Zm00019ab003940	97.5383	68.7474	20.0066	46.4216	29.8839	44.2312	140.799	41.8838		
1	11893794	11895647	Zm00019ab003950	12.6846	30.8406	40.9561	49.5591	21.3407	134.503	147.505	9.97483		
1	11991415	11994716	Zm00019ab003960	0.136588	0.174648	0.263514	0.622657	0.134162	0.157407	8.28775	1.06118		
1	11995397	11995891	Zm00019ab003970	0	0	0	0	0.223738	0	0	0.917621		
1	11996284	11998418	Zm00019ab003980	126.191	108.125	13.5579	40.0975	40.2799	30.8906	105.215	39.45		
1	12002552	12005556	Zm00019ab003990	1.73673	10.7085	1232.95	10.204	16.9166	34.6024	5.67008	69.294		
1	12065140	12066387	Zm00019ab004000	0.0258136	0	0	0	0	0	0	0		
1	12106759	12109618	Zm00019ab004010	0.315395	0.483933	0.202826	0.0247892	2.22662	1.53464	0.130362	0.0453769		
1	12121365	12129480	Zm00019ab004020	0.222284	0.675027	13.4407	0.358154	1.00298	0.313089	0.192941	3.19008		
1	12184203	12185470	Zm00019ab004030	1.47357	0.13644	0.594721	0	0	0	0	0		
1	12206904	12209053	Zm00019ab004040	31.6609	13.0358	7.82436	27.8807	16.355	11.2681	47.2027	22.4546		
1	12258894	12262165	Zm00019ab004050	41.4113	23.3882	57.1306	57.593	37.8166	64.0341	34.7539	53.9419		
1	12263844	12271105	Zm00019ab004060	101.504	64.0613	46.4217	46.9002	24.6946	19.6585	57.2037	147.613		
1	12296028	12302625	Zm00019ab004070	13.7591	8.69662	3.28813	10.1596	9.18164	7.07223	21.7327	7.54316		
1	12348573	12351409	Zm00019ab004090	0.0113554	6.30147	0	0.149941	0	0	2.18156	0.114362		
1	12445206	12449496	Zm00019ab004100	45.4363	42.3006	55.176	96.8866	103.24	5.71989	83.3689	107.337		
1	12515971	12518731	Zm00019ab004110	0.023336	0.0313303	0	0.0641951	0.110309	0.0313749	0.162044	0		
1	12519048	12520616	Zm00019ab004120	4.35287	1.76424	1.44189	2.07856	1.57055	1.58272	3.18419	3.01905		
1	12522347	12523684	Zm00019ab004130	1.97433	0.754261	0.325158	1.32468	0.538025	0.302134	1.8391	1.74589		
1	12525583	12595727	Zm00019ab004140	5.17733	3.90185	1.51957	11.9376	3.36972	0.96162	12.1697	4.03052		
1	12596774	12603847	Zm00019ab004150	18.3209	6.40763	3.11607	6.56955	5.04905	4.98808	24.7134	5.77891		
1	12596778	12597922	Zm00019ab004160	69.6639	0.352559	1.34255	0.495351	0.241813	0.554811	0.814052	0.340029		
1	12649680	12650227	Zm00019ab004170	0.82302	0.105235	0	0	0	0	0	0.236821		
1	12650762	12651212	Zm00019ab004180	2.92867	0	0	0.1572	0	0	0	0		
1	12714316	12716558	Zm00019ab004190	1.80969	0	0	0	0	0	0	0		
1	12760724	12762816	Zm00019ab004200	1.93938	0	0	0.0677468	0	0	0.570031	0		
1	12774658	12776584	Zm00019ab004210	5.70079	0	0	0	0	0	0	0		
1	12818479	12820964	Zm00019ab004220	25.723	15.4726	9.39191	40.5391	13.0976	1.3009	38.6933	33.4885		
1	12850960	12854510	Zm00019ab004230	42.1766	0.803885	0.375722	1.42752	0.0155943	0	0.0629967	0.0365468		
1	12933798	12947914	Zm00019ab004240	6.39423	2.43265	2.85993	14.4963	4.1756	0.891809	4.56372	2.82226		
1	12979088	12981692	Zm00019ab004250	0	0.0221377	12.8264	0	0	0	0	0.996375		
1	12997465	13001387	Zm00019ab004260	20.2752	16.3098	6.15126	11.1053	10.8619	10.1134	32.1325	14.1753		
1	13041271	13044750	Zm00019ab004270	11.8308	10.7466	4.52564	9.42238	13.3664	0.381686	1.86418	38.5418		
1	13044240	13044963	Zm00019ab004280	27.3652	21.9443	9.37425	18.2139	27.3052	1.23638	3.91375	73.6722		
1	13051677	13054612	Zm00019ab004290	1760.59	966.195	205.044	614.493	104.658	612.146	428.266	826.074		
1	13052595	13054548	Zm00019ab004300	2643.82	1451.35	307.912	922.913	157.085	919.254	643.113	1240.59		
1	13061013	13062399	Zm00019ab004310	0.0929065	0.020789	0	0	0.0798489	0	0	0.0935673		
1	13063277	13066797	Zm00019ab004320	0	0.0409462	0	0.0302032	0.0786356	0	0	0.0368582		
1	13152011	13152902	Zm00019ab004330	15.6382	2.65069	11.5431	19.1152	12.1987	12.0746	38.2031	25.3154		
1	13177853	13182160	Zm00019ab004340	5.11497	14.2164	17.8414	8.22031	25.451	94.7766	10.6537	15.7553		
1	13312163	13322605	Zm00019ab004350	4.15224	6.37817	4.14384	6.98583	8.44706	11.8676	7.09398	7.388		
1	13321442	13322275	Zm00019ab004360	2.81981	4.702	4.27758	4.33543	6.14173	12.5681	4.15752	6.45777		
1	13346104	13351371	Zm00019ab004370	2.281	1.48879	0.913948	2.18021	2.75404	1.29358	7.79218	1.97081		
1	13358370	13359292	Zm00019ab004380	4.18834	1.53075	0.659898	2.07391	1.82984	1.25137	7.39208	2.39027		
1	13399615	13480321	Zm00019ab004390	1.91519	1.19543	1.18091	2.38411	1.18734	0.926651	3.08452	2.11454		
1	13483553	13484208	Zm00019ab004400	4.81266	7.42835	1.23798	63.9262	4.47391	0.0880347	3.29641	63.3063		
1	13535347	13537068	Zm00019ab004410	28.2866	25.05	15.9506	41.2125	44.8597	25.8738	49.863	35.7982		
1	13564013	13572342	Zm00019ab004420	28.4601	22.8078	83.5965	73.3567	91.8477	49.8092	54.1932	106.954		
1	13619771	13625289	Zm00019ab004430	33.0325	24.1427	9.49635	20.1233	18.3112	18.2858	45.7212	19.4702		
1	13625562	13628229	Zm00019ab004440	5.75964	7.9651	2.72864	12.1705	10.855	6.33137	12.9263	6.03165		
1	13679727	13681871	Zm00019ab004450	1.86233	1.29049	6.54451	1.48735	1.34243	0	0.10429	9.46864		
1	13683244	13686384	Zm00019ab004460	0.0717948	0.587519	3.38889	0.237001	0.370226	1.67314	0.213659	5.41257		
1	13688160	13690831	Zm00019ab004470	29.7437	13.5107	12.7761	14.8719	12.2584	10.2447	26.0929	21.7106		
1	13805134	13806135	Zm00019ab004480	0.128604	0	0	0	0	0	0	0		
1	13811561	13816515	Zm00019ab004490	7.35979	1.63521	5.06328	5.41565	1.77692	3.81703	1.3845	1.72863		
1	13821718	13824158	Zm00019ab004510	6.08409	5.55188	3.0418	6.30261	4.74126	4.40051	15.5335	7.09764		
1	13927270	13928438	Zm00019ab004520	19.7867	0.0493316	0.049622	0	0	0	0	0.111016		
1	13932277	13933523	Zm00019ab004530	7.2336	0.138738	0.0930363	0	0	0	0	0		
1	13984397	13989071	Zm00019ab004540	137.454	90.9561	18.3827	153.714	22.0375	7.39333	177.741	39.2109		
1	14034791	14037147	Zm00019ab004550	19.4358	0.831877	11.5918	1.05278	0.986745	1.22509	0.189819	26.1538		
1	14095364	14099687	Zm00019ab004560	8.97768	6.24166	2.30745	5.24678	5.50678	4.92163	13.3821	6.5129		
1	14106730	14107412	Zm00019ab004570	6.27327	13.5517	2.59041	38.4069	15.9721	3.08624	0.764231	11.2107		
1	14113786	14115152	Zm00019ab004580	13.5743	1.66636	1.1033	17.1408	27.3028	1.85884	0.163644	11.5822		
1	14142327	14142728	Zm00019ab004590	0	2.29527	0.288598	0	0	8.47586	0.18549	0		
1	14144662	14151772	Zm00019ab004600	31.7442	20.1041	5.08214	13.2103	9.88982	7.1224	41.5881	13.9432		
1	14231746	14235836	Zm00019ab004610	1.44894	69.8903	16.8168	6.92334	36.3776	104.222	4.72082	12.3402		
1	14236870	14237184	Zm00019ab004620	0.102271	2.37998	2.11776	0	0	2.5667	0	0		
1	14253061	14261084	Zm00019ab004630	5.2916	4.43439	3.00017	6.61788	4.54099	4.24278	12.9684	6.08131		
1	14312857	14314909	Zm00019ab004650	4.77032	0	0	0	0	0	0	3.2239		
1	14312891	14314871	Zm00019ab004660	4.92743	0	0	0	0	0	0	3.34107		
1	14327333	14333515	Zm00019ab004670	29.9384	16.3735	43.4709	24.5554	14.6476	13.8703	33.141	20.3913		
1	14400060	14400597	Zm00019ab004680	7.00594	4.87718	1.34777	0.527116	1.02928	0.966091	0.554403	0.964891		
1	14400835	14401891	Zm00019ab004690	8.41195	38.6003	5.59776	24.1466	30.5166	10.1351	21.8693	8.84012		
1	14458458	14458868	Zm00019ab004700	0	0	0	0	0	0	0	0		
1	14490019	14496191	Zm00019ab004710	36.5521	16.6102	3.48632	10.8017	9.89451	11.6053	49.6349	10.1859		
1	14497070	14505116	Zm00019ab004720	79.1872	30.6403	19.6472	62.8356	31.0836	32.5785	96.5101	56.1236		
1	14528754	14531032	Zm00019ab004740	3.95801	1.96109	1.38721	6.59507	4.22786	1.68514	12.3679	3.38823		
1	14536108	14537600	Zm00019ab004760	5.17862	4.32611	13.0548	20.6565	13.5934	2.64965	5.2192	11.2567		
1	14542247	14546577	Zm00019ab004770	6.3672	4.90004	3.97793	7.74285	6.03488	5.48705	16.3218	7.61108		
1	14743057	14744559	Zm00019ab004800	0	0.038369	0.0192975	0	0	0	0	0		
1	14744840	14745043	Zm00019ab004810	0	0	0	0	0	0	0	0		
1	14773137	14775169	Zm00019ab004820	0.538771	0.0850988	1513.06	0.0348731	0.29962	0.198847	0	126.075		
1	14777234	14782516	Zm00019ab004830	21.1354	28.485	10.1566	6.44153	12.3161	51.416	5.25061	9.82607		
1	14826879	14835215	Zm00019ab004840	0.00772828	0	0	0	0	0	0	0		
1	14938585	14945001	Zm00019ab004850	3.47406	33.5344	3.01928	12.5951	28.2442	18.5033	9.81911	6.06722		
1	15009868	15042487	Zm00019ab004860	0.763411	0.459652	0.132483	0.25429	0.213896	0.101799	2.99229	0.282472		
1	15100142	15101791	Zm00019ab004870	37.7603	0.209704	0	0.128904	0	0	0	0		
1	15118602	15119861	Zm00019ab004880	11.6589	3.11228	2.44003	3.03844	5.42765	3.25421	25.6842	5.7679		
1	15121238	15122778	Zm00019ab004890	0.45992	0.449074	0.0376432	0	0	0	2.20169	0.168433		
1	15193156	15210184	Zm00019ab004900	12.9512	5.07636	7.41921	8.20589	5.51183	3.79658	3.75704	8.13541		
1	15210250	15211419	Zm00019ab004910	0.330414	0.0492894	0.0495796	0.0605958	0.141988	0.370197	0.127465	0.720988		
1	15211696	15218682	Zm00019ab004920	5.55596	13.0409	4.04737	7.01157	8.32966	9.5838	8.81529	6.77958		
1	15255263	15259866	Zm00019ab004930	13.0429	18.0872	8.38498	44.7418	15.7021	8.50456	52.8238	24.0444		
1	15259982	15267077	Zm00019ab004950	1.0805	33.2147	5.33812	5.00056	8.47484	61.8119	2.19624	5.87073		
1	15265982	15266566	Zm00019ab004960	0.055069	43.5719	5.05712	6.72613	8.28261	81.8382	0.764791	4.88053		
1	15300604	15308703	Zm00019ab004970	19.023	9.53668	10.4415	13.6499	13.584	32.4581	15.7558	16.7189		
1	15312550	15314433	Zm00019ab004990	203.774	131.04	66.9988	214.027	128.033	73.5832	147.947	154.542		
1	15320681	15330342	Zm00019ab005000	38.8505	25.8739	6.45703	22.1012	14.7121	15.0444	31.9353	15.0503		
1	15329395	15331526	Zm00019ab005010	37.6702	137.355	8.69306	27.2016	62.2062	55.5296	23.3285	20.8485		
1	15340530	15345222	Zm00019ab005020	150.622	111.036	30.7284	163.699	76.2721	138.889	201.004	37.2493		
1	15350286	15354947	Zm00019ab005030	27.7652	4.44699	0.815001	19.4351	0.17817	3.43135	1.15961	0.584585		
1	15361946	15365856	Zm00019ab005040	77.7583	13.9416	12.5257	20.5023	5.34496	10.1296	25.4245	13.804		
1	15508083	15535184	Zm00019ab005050	2.33336	1.58417	1.03487	2.54923	2.81248	3.21974	2.93294	1.67119		
1	15536132	15537223	Zm00019ab005060	2.27159	4.77931	6.00268	8.3752	4.94421	0.158656	2.11683	31.6125		
1	15563611	15564969	Zm00019ab005070	0.0474104	2.97042	3.75623	2.06066	6.72326	0.127485	0.493822	29.89		
1	15565319	15567349	Zm00019ab005080	7.21712	8.94417	4.18424	10.2628	10.8378	7.99013	13.823	7.85951		
1	15570245	15570733	Zm00019ab005090	62.4543	84.0853	94.3078	120.844	97.4445	113.907	29.9641	93.1534		
1	15657902	15672110	Zm00019ab005100	5.28042	2.33166	2.79243	7.92097	5.13845	3.19867	5.04846	6.01441		
1	15672787	15673131	Zm00019ab005120	0	0.0835777	0.16814	0	0	0.167393	0.216137	0		
1	15673695	15676856	Zm00019ab005130	2.93422	1.65966	1.08238	5.29149	2.25038	1.31501	7.01573	2.09319		
1	15697533	15697858	Zm00019ab005140	0.39528	11.1446	0	111.565	1.95342	0	17.2694	1.19427		
