Chr	Start	End	gene	endosperm	root	shoot	anther	base	middle	tip	ear	tassel	
1	7325576	7329015	Zm00026ab002440	74.895	86.9526	45.1931	16.5416	27.0343	34.0464	31.2588	27.6053	33.01	
1	7329687	7342907	Zm00026ab002450	18.0694	17.0331	8.29119	4.73275	16.4613	6.99561	5.13789	15.5475	10.8819	
1	7401404	7406040	Zm00026ab002460	1.35055	32.954	9.00565	0.745139	29.7126	0.563367	0.0723772	5.61963	3.57469	
1	7410028	7415217	Zm00026ab002480	6.44672	5.82024	12.7713	3.96845	5.63576	9.48555	10.4111	16.9695	5.74114	
1	7489688	7495774	Zm00026ab002490	5.96436	6.20481	6.93724	5.15308	8.64114	6.39661	5.57425	20.031	7.32954	
1	7525851	7529915	Zm00026ab002500	4.90189	5.88087	9.29767	2.88864	20.5445	29.6609	4.70601	29.4554	14.5225	
1	7534283	7536439	Zm00026ab002510	0.385759	1.8441	4.26921	3.35389	1.19156	2.03291	3.7809	0.900249	1.57397	
1	7536350	7541365	Zm00026ab002520	12.5025	29.0351	20.4497	36.3685	14.4122	16.6284	30.4902	27.1677	23.3073	
1	7606699	7608990	Zm00026ab002530	0.191072	1.03098	78.7544	64.7522	0	10.9363	234.622	0.0273298	4.18238	
1	7610667	7614828	Zm00026ab002540	89.3238	60.9582	45.1387	2.4646	2.6876	3.72114	1.58049	35.7975	5.82524	
1	7639874	7645423	Zm00026ab002550	94.6341	28.1928	17.901	24.2604	29.6318	21.5901	17.1798	51.0036	30.2838	
1	7690109	7710661	Zm00026ab002560	5.59115	2.78614	1.45795	0.751251	0.937012	0.841295	1.01894	3.37841	0.936696	
1	7744328	7748576	Zm00026ab002570	15.3881	38.1321	14.2668	16.1556	23.6676	19.6227	20.8445	18.5458	14.9746	
1	7797943	7798717	Zm00026ab002590	0	0	0	0	0	0	0	0	0	
1	7800841	7803744	Zm00026ab002600	9.10863	13.3719	20.0437	14.0546	14.0861	25.5733	26.3382	15.2178	10.8794	
1	7863948	7869938	Zm00026ab002610	25.2631	33.5393	11.8775	13.5532	26.369	15.6041	8.52617	17.4296	21.1943	
1	7873163	7874712	Zm00026ab002620	4.97272	65.9354	15.3928	53.6393	25.4334	71.6686	6.40913	6.66812	15.8736	
1	7942602	7943371	Zm00026ab002640	0.2275	0	0.191861	0.210341	0.282078	0	0	0.0813506	0.674341	
1	7943583	7944078	Zm00026ab002650	0.176588	0.158804	0.794263	0.326538	0.583871	0	0	0.12629	0	
1	7949072	7953759	Zm00026ab002660	14.4983	32.4695	11.5128	16.0074	11.0191	8.88264	5.39071	16.3414	7.68504	
1	7955707	7956976	Zm00026ab002670	39.8972	6.10908	324.004	1077.44	53.1599	229.62	275.546	135.835	254.495	
1	8043323	8048476	Zm00026ab002680	170.536	109.63	82.671	12.9051	28.3124	27.5271	16.7546	73.3959	27.3873	
1	8065092	8066961	Zm00026ab002700	0.140515	1.39	1.23769	24.7708	0.696899	2.32828	97.7585	3.08175	13.1146	
1	8082977	8085119	Zm00026ab002710	0.0408715	0.23891	0.0229792	0	0	0	0	0.0876901	0.0372765	
1	8119306	8125331	Zm00026ab002720	5.87939	5.97352	9.12401	1.55889	2.06651	1.66179	0.278471	12.9781	12.8985	
1	8125742	8128128	Zm00026ab002730	2.47682	39.2349	26.6852	61.5192	28.5718	84.0342	147.588	11.494	45.9656	
1	8128024	8130344	Zm00026ab002740	1.03777	17.681	1.02902	9.38561	1.10737	2.58602	3.99092	0.566755	8.07095	
1	8128210	8128584	Zm00026ab002750	1.28462	27.0958	0	9.50182	0.5792	0.165862	0.357987	0	8.73393	
1	8129002	8129790	Zm00026ab002760	1.11011	15.2742	0.0312068	6.97939	0.321166	0.275912	0.723121	0.158783	7.69473	
1	8143529	8144150	Zm00026ab002780	1.97143	1.70957	14.1716	4.16625	7.74052	23.5994	12.7878	2.66874	9.43961	
1	8174807	8176516	Zm00026ab002790	0.512208	2.23403	11.8503	7.24571	2.03228	7.52928	11.2067	2.34442	4.50804	
1	8174807	8178167	Zm00026ab002800	0.33878	1.3827	7.33317	4.91527	1.29247	4.89481	7.36931	1.61213	2.92344	
1	8262403	8276957	Zm00026ab002810	10.0255	4.92462	2.19578	6.43178	0.803339	0.67305	3.19126	5.43769	5.07676	
1	8286398	8286961	Zm00026ab002820	0	0	0	0	0	0	0	0	0	
1	8289938	8292321	Zm00026ab002830	0	84.4001	2.06562	1.14361	0.0303691	0	0	0	0	
1	8340900	8342216	Zm00026ab002840	0	0	0	0.368936	0.0824602	0	0	0	0	
1	8403494	8405235	Zm00026ab002850	0.15084	123.327	121.047	0	374.51	14.7998	0.0385319	112.173	0.779575	
1	8437597	8439178	Zm00026ab002860	2.98972	116.109	101.586	0	341.017	3.45983	0.042429	82.992	2.52476	
1	8440777	8441972	Zm00026ab002870	1.24497	131.388	101.844	0.315981	344.748	10.4531	0	20.1642	1.33584	
1	8443914	8445476	Zm00026ab002880	9.44243	17.4365	196.158	10.8804	51.2776	93.5562	65.1042	74.3023	18.3226	
1	8535148	8535845	Zm00026ab002890	3.4508	0	4.65634	0	5.54929	0.445547	0	16.0638	2.2317	
1	8545871	8549508	Zm00026ab002900	11.9416	9.061	36.9942	7.8058	5.52254	16.8917	11.264	14.5236	7.97078	
1	8575955	8578088	Zm00026ab002910	0.164175	81.7196	6.25361	2.90936	5.02118	1.83622	0.0943617	201.07	7.37444	
1	8634331	8635064	Zm00026ab002920	0.954633	1.12677	0.637358	5.40612	0.197275	0.0847389	0	0.384032	5.00632	
1	8640130	8641928	Zm00026ab002930	104.969	130.935	96.5178	41.8187	116.126	53.9698	37.7028	118.264	59.8793	
1	8647518	8649569	Zm00026ab002940	0	0	0.0239982	0.131549	0	0	0	0.213684	13.4891	
1	8649710	8650656	Zm00026ab002950	8.97149	16.3023	5.79804	28.0485	11.4678	13.0702	19.7044	19.976	28.9335	
1	8691148	8691998	Zm00026ab002960	19.8642	12.8656	11.8915	1.90321	3.74336	2.99663	1.65637	19.69	4.22416	
1	8703032	8705710	Zm00026ab002970	29.0161	38.0162	18.8963	7.81904	10.1884	12.781	10.022	41.8886	11.8379	
1	8708814	8709719	Zm00026ab002980	16.8698	16.4315	15.1103	7.89554	16.5018	15.4123	8.33476	22.8504	20.2795	
1	8709639	8712495	Zm00026ab002990	6.0548	4.67307	28.6038	8.9381	5.27099	12.0609	17.7968	7.14757	4.12419	
1	8714191	8716846	Zm00026ab003000	29.795	21.7528	13.7758	13.0396	14.0929	15.0578	12.6992	16.7684	12.0006	
1	8741327	8742362	Zm00026ab003010	0.760896	71.1258	1.68743	19.7503	0.17471	2.28141	15.9708	0.604633	3.77827	
1	8743156	8755667	Zm00026ab003020	41.4872	80.9607	26.2339	20.9228	17.4635	15.0923	16.6439	29.8806	35.0863	
1	8763946	8765086	Zm00026ab003030	9.1349	7.45558	5.84803	1.84533	3.99755	4.57902	3.88264	17.5128	2.31039	
1	8765737	8769578	Zm00026ab003040	11.1593	10.3635	6.95342	3.14764	4.10807	5.08336	3.53783	16.573	3.22279	
1	8828063	8832745	Zm00026ab003050	11.8766	22.1852	11.2464	12.6121	14.8495	8.24132	7.84745	22.6857	15.5912	
1	8834418	8838831	Zm00026ab003060	28.4551	44.835	28.248	25.0491	34.1005	27.5341	18.7195	49.5982	39.616	
1	8850030	8855891	Zm00026ab003070	17.3024	29.6954	17.0196	14.3534	27.7706	17.3534	10.8321	42.4492	22.6078	
1	8854714	8855314	Zm00026ab003080	13.4806	27.9812	15.1584	9.0728	19.2143	11.8498	7.92963	28.7664	12.5607	
1	8856639	8860140	Zm00026ab003090	9.59162	5.84791	10.933	11.3232	8.64169	14.9546	51.8753	7.38729	9.77444	
1	8868629	8869234	Zm00026ab003100	0	0.129978	0	0	0	0	0	0	0	
1	8870776	8873504	Zm00026ab003110	81.7142	101.208	50.2458	20.3764	27.9758	37.082	26.8097	113.08	29.8868	
1	8897039	8897857	Zm00026ab003120	7.64654	4.42402	4.90038	0.988784	1.90061	1.44294	0.942503	7.57186	1.99953	
1	8935336	8938107	Zm00026ab003130	38.9436	50.8063	25.5459	9.78672	12.6543	17.5241	12.6642	54.4258	14.3514	
1	8949128	8949946	Zm00026ab003140	10.3202	6.97264	7.00484	1.45022	2.82882	2.35427	1.22935	11.4725	3.31629	
1	9013830	9014267	Zm00026ab003150	1.59977	0.0899164	0.22486	2.21867	3.30594	0	0	0.0715068	1.73263	
1	9039416	9043306	Zm00026ab003180	0.112552	0.263163	0.012656	0.097125	0.0465176	0	0	0.0321973	0.390076	
1	9199056	9202599	Zm00026ab003210	0	0.377832	2.05648	0	35.7812	0.368557	0	0.892584	0.135243	
1	9204432	9212036	Zm00026ab003220	0.852266	0.559291	0.595724	0.113583	0.176121	0.155394	0.145631	1.05429	0.25735	
1	9221719	9223066	Zm00026ab003230	16.4389	30.2095	13.2792	5.72717	10.6076	12.089	9.03765	20.7948	9.48172	
1	9227087	9230573	Zm00026ab003240	47.436	83.2958	35.5669	15.4284	28.1233	35.3266	27.7287	54.4305	25.0624	
1	9230669	9233742	Zm00026ab003250	9.03229	7.73831	96.5743	30.3219	25.8487	104.487	76.1189	8.33433	7.26332	
1	9232378	9235142	Zm00026ab003260	2.86679	2.60657	2.55572	2.96785	2.67081	7.00716	6.61516	3.67004	0.678937	
1	9274561	9275797	Zm00026ab003270	2.51363	12.8943	5.37428	4.10254	4.06775	2.94147	2.33328	8.02622	4.29446	
1	9288534	9291956	Zm00026ab003280	4.18363	7.22547	11.4515	5.11013	1.68151	5.31493	1.13734	30.9174	3.73396	
1	9349811	9350194	Zm00026ab003290	0	0	0	0	0	0	0	0	0	
1	9374830	9375249	Zm00026ab003310	0.625626	0.18754	0.410369	0.449897	0.172381	0.148091	0	0.447428	0	
1	9377724	9379982	Zm00026ab003320	24.989	0.034868	0.0217992	0.0238989	0.0320496	0.0826008	0	0.0554581	0.0353623	
1	9440738	9441328	Zm00026ab003330	20.3778	23.9233	21.0392	19.6402	28.2372	29.4153	21.5224	22.2578	28.9932	
1	9441367	9445195	Zm00026ab003340	5.50139	15.2638	7.40144	7.62792	24.1176	17.9172	12.6304	16.8992	13.9989	
1	9460671	9463247	Zm00026ab003350	35.3817	14.2434	17.8193	99.9829	0.842841	0.941302	0.664193	58.5806	9.0516	
1	9461853	9466397	Zm00026ab003360	8.26735	3.71738	4.71315	265.602	0.262838	0.342125	0.435669	14.5471	27.99	
1	9470517	9473669	Zm00026ab003370	4.25021	38.5965	34.4148	75.759	159.496	238.388	325.735	11.7214	65.8855	
1	9563075	9566531	Zm00026ab003380	521.244	391.829	489.722	60.047	161.094	122.094	98.7131	507.869	87.0007	
1	9567812	9572083	Zm00026ab003390	1.66072	14.4646	6.21894	5.93965	6.70276	4.49162	19.9938	17.5955	3.62767	
1	9576541	9577924	Zm00026ab003400	6.67666	3.50011	20.4236	11.1369	6.74827	21.7739	36.3257	5.40858	4.24237	
1	9578586	9581845	Zm00026ab003410	0.698551	0.809413	0.732623	1.34141	0.577424	1.04936	1.13244	1.86383	15.1681	
1	9612258	9614101	Zm00026ab003420	3.68115	16.8939	32.153	11.5646	102.789	58.117	0.109202	1.93627	21.2488	
1	9672835	9675096	Zm00026ab003430	0	0	56.9075	66.864	9.37808	190.678	12.7598	0.0138461	11.3363	
1	9681438	9685971	Zm00026ab003440	0.0386359	0	0	0	0	0	0	0	0	
1	9713959	9718574	Zm00026ab003450	0.0379496	0.136511	0.0746773	0.0233915	0.0313692	0.0538981	0.0145413	0.325684	0.0346116	
1	9746955	9749506	Zm00026ab003460	0.0686423	0	0	0.0846201	0	0	0	0.0368181	0.0313023	
1	9758535	9759383	Zm00026ab003470	0	0	0.0580027	0.0317948	0	0	0	0.147562	0	
1	9767236	9767643	Zm00026ab003480	0	0	0	0	0	0.0762235	0	0	0	
1	9785831	9786436	Zm00026ab003490	0	0	0.243784	0.178177	0	0.102638	0	0.310099	0.131821	
1	9791675	9794498	Zm00026ab003500	29.5732	9.39958	12.3547	1.34778	5.80687	3.30374	1.80642	19.7302	3.86122	
1	9858247	9860516	Zm00026ab003510	4.36009	2.35953	2.06089	0.558903	1.53093	2.21941	1.7446	6.99525	1.40764	
1	9862821	9866068	Zm00026ab003520	2.69666	2.15833	2.47131	0.357369	1.73867	2.61394	2.10791	4.29107	1.18054	
1	9867129	9871581	Zm00026ab003530	246.28	142.905	95.265	32.001	43.7034	31.595	39.0405	115.37	39.6816	
1	9873310	9875053	Zm00026ab003540	70.6627	10.0491	37.738	54.096	34.6432	29.6548	181.104	295.331	23.8872	
1	9952905	9958048	Zm00026ab003550	0.0340543	0.26031	0.488231	0.209905	0.42224	0.435292	0.417559	0.487091	0.217412	
1	9959770	9960498	Zm00026ab003560	0	0	0	0	0	0	0	0	0	
1	10040812	10044190	Zm00026ab003570	25.3509	0	0.0728682	0.111842	0.0428529	0.0184073	0.139052	6.17316	1.02839	
1	10047728	10049851	Zm00026ab003590	169.711	129.072	116.874	14.323	40.3586	50.3971	23.8279	112.51	45.0191	
1	10053934	10056978	Zm00026ab003600	11.4914	6.44103	20.1667	1239.54	11.6149	15.4832	19.7069	7.49828	369.091	
1	10094842	10097475	Zm00026ab003610	1.37999	0.239231	0.486087	0.912092	0.302354	3.55385	7.56849	0.166469	0.454917	
1	10102527	10108983	Zm00026ab003620	1.03092	0.268371	0.224982	6.52584	1.02035	1.67609	0.64451	0.436549	8.94467	
1	10193024	10194674	Zm00026ab003630	0	0.0715628	0.924636	2.1255	0	0.0376731	0	0	0.290309	
1	10279611	10282846	Zm00026ab003650	27.9869	52.9047	26.3265	72.3895	58.0028	40.0464	81.4142	40.9308	60.0854	
1	10294046	10301381	Zm00026ab003660	102.757	139.066	65.8045	31.3763	57.1127	25.9739	12.2058	45.127	102.669	
1	10324857	10331921	Zm00026ab003670	14.8025	17.4034	9.47945	4.49324	7.55256	8.04661	6.36548	17.7059	5.63085	
1	10391048	10393705	Zm00026ab003690	0	0	8.05917	0	0.435817	0.140403	0.0505061	1.36686	0	
1	10416272	10420387	Zm00026ab003700	37.1971	84.9958	68.0579	48.4262	103.578	126.543	2.90278	93.3283	92.3823	
1	10424527	10425011	Zm00026ab003710	0	0	0	0	0.149278	0	0	0.129154	0.164708	
1	10428718	10429222	Zm00026ab003720	0.953924	2.18363	3.99805	1.28287	5.80634	1.78589	1.59499	8.00055	2.37278	
1	10527765	10584101	Zm00026ab003730	7.33356	9.8303	6.32807	1.12025	13.9944	3.39161	1.08958	10.7113	4.71329	
1	10585140	10586308	Zm00026ab003750	1.01149	84.5278	0.421252	0.738924	0.588366	0.0532065	0.0574188	0.64301	1.12753	
1	10605584	10606890	Zm00026ab003760	1.03872	76.085	0.43329	0.784824	0.581638	0.261738	0.102712	0.95853	1.00848	
1	10605685	10612829	Zm00026ab003770	4.63988	18.4873	3.27032	0.54781	3.22228	1.39283	0.272436	12.9225	1.55966	
1	10619793	10622023	Zm00026ab003780	0	5.71951	0.220728	0.0241988	0.0324518	0.153335	0.0300863	0	0.0358061	
1	10634359	10636602	Zm00026ab003790	0	2.80809	0	0	0	0	0	0	0	
1	10659014	10661111	Zm00026ab003800	0.208741	8.24086	0.0938881	0.0771987	0.103527	0	0	4.38897	0	
1	10662560	10664560	Zm00026ab003810	0.0875438	11.8878	0.295318	0	0.253273	0.0621673	0	0	0	
1	10674141	10676622	Zm00026ab003820	85.3115	20.5486	15.3864	5.98171	43.5654	11.6653	1.62263	29.3514	36.1278	
1	10719520	10723076	Zm00026ab003830	0.024624	49.1822	0.512241	0.0303557	0.987181	0	0	0.493089	0.0786034	
1	10786486	10800587	Zm00026ab003840	4.2887	5.59668	2.21219	2.28362	16.5726	3.55936	0.835344	3.40473	2.47547	
1	10835761	10838377	Zm00026ab003850	0.0669374	0.0150491	0	13.8012	0.0276653	0	0	0	0	
1	10887246	10890302	Zm00026ab003860	44.6104	39.7055	30.4294	12.5388	15.3942	16.8975	15.853	43.2045	16.3974	
1	10891489	10894196	Zm00026ab003870	0	0	0.0181848	0	0.0267356	0	0	0.0346972	0.0147495	
1	10904387	10907803	Zm00026ab003880	1.12785	16.9428	9.88633	10.1197	16.1242	25.7112	0.294656	12.9606	47.0487	
1	10985182	10987317	Zm00026ab003890	45.1265	2348.07	1582.76	328.298	726.831	178.151	186.127	797.838	624.052	
1	11089013	11090101	Zm00026ab003900	6.75607	8.64337	7.0995	21.1687	4.18843	10.7376	24.778	49.0651	17.2384	
1	11092287	11096593	Zm00026ab003910	4.83999	7.85473	15.9212	36.7397	10.3297	17.4161	63.2576	12.4058	10.7667	
1	11097885	11100988	Zm00026ab003920	0.253959	0.304511	0.0158648	0.843557	0.186598	0.0200381	0.129747	0.262345	2.57357	
1	11217269	11227639	Zm00026ab003930	6.42275	5.40758	5.61721	7.4857	6.94959	6.9749	10.4396	9.19577	6.59726	
1	11226485	11227318	Zm00026ab003940	2.83557	3.77778	5.60937	7.0883	4.68777	5.48151	13.1992	6.30906	4.88496	
1	11252415	11256245	Zm00026ab003950	0.765906	0.174763	0.0964063	0.0140923	0.0283477	0.0324711	0	0.335191	0.114685	
1	11263421	11264363	Zm00026ab003960	0.650173	0	0.104442	0	0	0	0	0.0332131	0.0847121	
1	11308109	11388927	Zm00026ab003970	3.94485	3.71325	1.37766	1.53909	2.42367	1.17326	1.11831	3.47423	2.43647	
1	11392433	11393049	Zm00026ab004000	0.141957	38.9366	44.9744	77.0002	287.429	53.6801	6.52732	12.6904	25.7647	
1	11430959	11439288	Zm00026ab004010	24.5308	24.6891	24.1019	206.462	99.3219	91.7594	151.356	46.8559	78.1429	
1	11459042	11464591	Zm00026ab004020	87.5718	59.7067	37.8738	14.9366	22.8288	23.8651	19.2962	51.3027	25.7354	
1	11464674	11467608	Zm00026ab004030	10.4449	10.547	7.98647	3.86283	9.74379	11.2105	6.9867	16.583	4.93998	
1	11526427	11528403	Zm00026ab004040	0.354426	2.35065	0.398538	30.1752	0.402833	0.157305	0	0.903004	1.41422	
1	11529483	11531658	Zm00026ab004050	5.83649	0.217188	2.37622	3.15093	0.0998162	0	0	0.949962	14.0971	
1	11533162	11535859	Zm00026ab004060	18.4882	26.2459	17.084	11.8461	13.3905	11.5959	12.1159	28.2437	22.0287	
1	11542358	11547633	Zm00026ab004080	1.14548	8.55447	2.06274	9.40383	4.61077	2.03948	7.08629	5.68698	5.9201	
1	11556424	11558759	Zm00026ab004090	12.542	5.79961	5.56528	2.56534	6.12115	4.84593	2.71536	14.0109	5.53987	
1	11651767	11652276	Zm00026ab004100	0	0	0	0	0	0	0	0	0	
1	11677372	11678483	Zm00026ab004110	0	16.9292	0.0442845	0.33985	0	0	0	0	0.143675	
1	11682881	11684125	Zm00026ab004120	0	10.5022	0.43509	0	0	0	0	0.0503132	0	
1	11697078	11701862	Zm00026ab004130	137.733	150.373	128.046	18.12	128.716	33.7964	12.1761	231.663	49.9585	
1	11766063	11768418	Zm00026ab004140	56.471	0.936108	0.334427	9.46387	0.430221	0.6336	0.284901	0	7.15425	
1	11778650	11779511	Zm00026ab004150	0	0	0	18.2568	0	0	0	0	8.75753	
1	11846920	11851067	Zm00026ab004160	21.7597	16.7009	10.0198	3.99571	6.44933	7.36244	6.2624	15.2673	8.33885	
1	11856130	11858863	Zm00026ab004170	0.320364	0.950733	3.98962	0.829364	17.001	7.91698	0.319164	1.83292	2.95107	
1	11864342	11865799	Zm00026ab004180	0.120148	8.72486	1.72254	1.14789	22.3457	22.6952	4.6728	0.171852	2.46554	
1	11897995	11898387	Zm00026ab004200	0	0	0.125304	0.549492	0	0	0.341591	0.159389	0	
1	11900302	11907267	Zm00026ab004210	37.5825	40.9551	38.2481	6.64576	14.9456	12.6254	11.3509	51.6829	14.0421	
1	11910148	11910940	Zm00026ab004220	21.1514	32.2815	18.3502	2.04241	12.9188	2.9805	1.56591	28.6343	14.9593	
1	11911016	11911853	Zm00026ab004230	3.13559	1.78588	1.17528	0	3.80143	1.336	0	4.78396	0.285979	
1	11947604	11948425	Zm00026ab004240	0	0.383293	0	0.459749	0.792701	0.264835	0.244973	1.94321	0.874637	
1	11951630	11955890	Zm00026ab004250	6.63947	2.32918	43.8703	39.3282	4.85952	25.326	65.311	4.05741	3.99324	
1	11956740	11957434	Zm00026ab004260	0	0.226667	4.46387	1.86432	0	0.268482	0.386317	0.0901294	0	
1	11966973	11973894	Zm00026ab004270	0.139189	0.210515	0.0569134	0.109192	0.115053	0.0539136	0.048485	0.171939	0.126946	
1	12012182	12018874	Zm00026ab004280	23.2808	11.7627	9.80398	5.17855	10.3413	7.17888	7.55167	21.7597	11.8757	
1	12062481	12064461	Zm00026ab004290	0	123.021	0.0248583	0	0.20101	0	0.0338832	0.91699	4.31476	
1	12062485	12064452	Zm00026ab004300	0	123.834	0.0250225	0	0.202337	0	0.034107	0.923048	4.34326	
1	12086321	12092754	Zm00026ab004310	27.8119	46.4533	23.3516	30.4929	26.4889	16.9562	12.1434	33.1308	26.2347	
1	12152265	12152801	Zm00026ab004320	2.9359	10.1209	4.58513	4.2225	5.7974	3.24312	1.24996	7.81541	8.18174	
1	12280218	12282313	Zm00026ab004330	18.0524	3.90828	4.88684	6.79997	1.86527	0.474797	0.256193	19.7543	4.23047	
1	12368871	12374895	Zm00026ab004340	64.0952	52.058	23.2041	5.6631	7.63054	8.90908	8.14941	30.5142	8.63802	
1	12375992	12383039	Zm00026ab004350	80.6221	78.0627	50.5614	29.9123	92.4775	46.7811	45.023	76.6735	58.7112	
1	12398614	12400542	Zm00026ab004360	26.3353	5.02246	7.13519	8.59212	19.3855	13.9938	3.53185	8.13442	12.0301	
1	12404955	12409409	Zm00026ab004370	14.0769	7.49655	5.83636	4.76254	6.48431	5.79401	4.39951	17.7304	5.69316	
1	12433762	12435830	Zm00026ab004380	1.56633	0	4.7364	944.549	0.0699855	0.601241	0.16221	0.696336	646.23	
1	12438150	12442722	Zm00026ab004390	4.07006	8.83608	7.2472	12.6085	4.74962	7.99752	26.6259	3.56142	8.34995	
1	12498142	12504515	Zm00026ab004400	11.371	5.28902	36.1066	4.65002	10.1887	26.8202	15.5328	10.2402	5.49559	
1	12567435	12598544	Zm00026ab004410	3.07443	1.51786	0.786706	0.203907	0.4445	0.339882	0.12514	2.9236	0.72668	
1	12614167	12618731	Zm00026ab004420	17.3736	16.34	8.4519	5.94869	18.9525	13.0324	14.2332	29.2823	9.23954	
1	12664252	12665490	Zm00026ab004430	0	63.255	0.596178	0.0435735	0.759645	0.200802	0	0	0	
1	12670228	12671519	Zm00026ab004450	2.10156	3.96273	0.266804	2.63252	1.513	2.64776	0.259762	2.71504	1.66939	
1	12754163	12761198	Zm00026ab004460	42.6485	25.5186	7.93676	11.0722	18.0794	12.6059	16.0079	7.3804	25.9372	
1	12761386	12762162	Zm00026ab004470	0	0.304119	0.0316888	0.347411	0	0.0400247	0.259161	0.524015	0.257025	
1	12762901	12770806	Zm00026ab004480	9.23403	7.80594	11.8969	8.68951	7.52755	9.21253	7.62834	8.31132	5.60781	
1	12831757	12836458	Zm00026ab004490	30.9779	11.2572	19.0924	3.9842	28.455	12.5667	7.0877	51.9624	16.0294	
1	12836417	12842891	Zm00026ab004500	2.32665	1.26513	23.2304	18.4017	6.25603	5.22562	40.6882	4.08248	2.6525	
1	12841599	12842183	Zm00026ab004510	0	0	24.1171	16.3809	5.69299	4.67817	46.1253	0.107077	0.204829	
1	12863285	12871386	Zm00026ab004520	57.7017	25.0096	11.0712	13.7368	16.0715	15.8912	26.6809	19.978	19.3596	
1	12870725	12871332	Zm00026ab004530	103.146	54.6056	25.8371	32.7655	30.9605	37.9533	63.4794	31.2685	42.1753	
1	12898619	12900315	Zm00026ab004540	295.124	195.548	117.438	70.3239	166.004	134.256	84.1307	214.829	169.017	
1	12989811	12994908	Zm00026ab004550	127.662	85.4646	52.7507	18.7389	42.5624	29.69	29.3612	58.7203	27.7273	
1	12994024	12996193	Zm00026ab004560	48.7584	39.1838	101.405	14.2184	26.1241	47.5946	57.7811	27.0189	14.8907	
1	13008493	13013225	Zm00026ab004570	542.07	241.975	159.209	117.893	141.266	91.2475	126.615	164.395	40.811	
1	13018373	13028900	Zm00026ab004580	0.748754	12.1465	3.98988	2.14863	12.4128	0.977757	2.23785	14.3421	4.11254	
1	13029161	13032648	Zm00026ab004590	0.351556	70.8856	15.0077	28.9673	30.4607	14.9255	26.8933	10.6675	29.7273	
1	13054236	13055500	Zm00026ab004600	2.18104	1.93025	6.09228	1.53641	6.61044	5.90024	0.265307	2.97106	17.8712	
1	13067080	13068382	Zm00026ab004610	3.66349	0.0604504	5.06427	2.15453	4.50069	6.89767	0	0.0961472	88.9876	
1	13068708	13078371	Zm00026ab004620	5.41985	8.64772	12.6703	14.4578	13.9121	11.5785	10.1684	10.9575	7.64613	
1	13073056	13074201	Zm00026ab004630	15.6679	45.9817	76.8529	105.361	95.333	64.695	64.4869	53.4844	36.7353	
1	13128549	13136183	Zm00026ab004640	5.49502	11.4565	4.53422	8.14941	12.9486	11.3643	8.96726	4.91438	8.79398	
1	13136389	13139040	Zm00026ab004650	4.62378	2.61368	1.70832	0.7634	3.38522	1.54792	0.341687	4.65312	2.28927	
1	13166488	13166787	Zm00026ab004670	30.6557	0	8.86398	0	95.8094	8.39678	0	9.50039	2.3965	
1	13168577	13173153	Zm00026ab004680	12.5248	5.82534	8.887	2.33549	15.0115	5.23189	1.80382	34.0434	11.2224	
1	13210161	13215462	Zm00026ab004690	5.1459	29.831	22.8621	148.736	41.826	25.0518	10.3304	5.19243	15.3002	
1	13339438	13345262	Zm00026ab004710	17.1642	6.89632	4.95825	2.23829	3.11351	3.1286	2.92689	10.8881	2.55764	
1	13352833	13356316	Zm00026ab004720	3.50702	5.06423	8.11316	2.35537	1.64168	5.92705	6.01098	18.1771	2.29287	
1	13356368	13364044	Zm00026ab004740	14.0161	4.35541	3.52478	1.83897	5.36611	2.50349	2.20769	13.9241	4.54723	
1	13383555	13387900	Zm00026ab004750	0.886759	3.70635	5.30855	17.6646	3.13189	6.28281	5.35931	1.22513	15.4216	
1	13428588	13429334	Zm00026ab004770	6.85927	6.95932	31.3792	5.63726	6.05757	17.5271	12.0857	13.92	5.13308	
1	13443737	13444519	Zm00026ab004780	2.23723	5.231	3.0817	2.96484	4.53078	2.26393	1.88595	5.43999	4.89707	
1	13453063	13457143	Zm00026ab004790	77.8115	181.978	72.4607	95.6921	74.8483	87.4831	129.294	134.175	141.152	
1	13457641	13460950	Zm00026ab004800	0.185231	5.18766	6.75436	55.4637	2.09982	8.06136	72.75	7.47516	14.0701	
1	13478467	13486725	Zm00026ab004810	0.0106051	0.00953709	0.0149063	0.00653682	0	0.00753098	0	0.00758444	0	
1	13589803	13592387	Zm00026ab004820	0.033883	0.0152354	0.257175	0.0417699	0	0.0240613	0.0259662	0.109044	0.23177	
1	13752234	13753292	Zm00026ab004830	460.517	223.954	256.15	2.19213	5.67441	1.35086	0.126766	543.027	15.4638	
