Chr	Start	End	gene	root	shoot	anther	base	middle	tip	ear	tassel		
1	7040397	7046896	Zm00024ab002680	291.397	15.2882	33.9787	25.3664	19.4352	8.10816	53.0521	35.563		
1	7057845	7060016	Zm00024ab002690	6.74975	0.863245	0.0825037	0.848862	0.858683	0.375615	2.5084	1.06073		
1	7083954	7084939	Zm00024ab002700	0.531022	0	0.0454356	0	0.0591106	0.0551614	0	0		
1	7198112	7223870	Zm00024ab002710	23.1721	1.62088	0.885242	2.70455	2.59863	1.07896	5.62175	2.34986		
1	7219015	7219642	Zm00024ab002720	35.4339	1.23794	1.78342	4.50866	4.9188	1.51562	11.1543	2.16784		
1	7260341	7264598	Zm00024ab002730	248.329	10.7615	7.28597	16.8407	23.0983	19.9073	24.2705	20.2659		
1	7267330	7270220	Zm00024ab002740	173.322	43.722	10.5994	18.6199	26.5409	23.6106	21.089	21.517		
1	7369081	7374935	Zm00024ab002750	341.383	8.14643	12.0435	18.7814	9.99423	5.83835	9.32005	19.174		
1	7378499	7380270	Zm00024ab002760	981.727	26.6334	18.3926	20.8467	82.0469	25.1995	2.58659	28.4857		
1	7518127	7519464	Zm00024ab002780	0.391321	1.79438	0	0.7382	0.392039	0	0.387803	0		
1	7527413	7531660	Zm00024ab002790	362.124	13.6934	7.73551	9.78101	8.87006	7.29798	21.1721	10.6991		
1	7534011	7535201	Zm00024ab002800	197.17	22.2895	92.4577	1.60334	4.82022	5.61701	18.9878	42.2352		
1	7542008	7543248	Zm00024ab002810	119.189	11.4419	94.7612	13.4242	45.4617	98.6761	2.12541	196.62		
1	7606429	7609756	Zm00024ab002820	1026.41	91.3794	9.26143	67.3215	17.3553	15.1499	77.424	43.1208		
1	7612244	7612627	Zm00024ab002830	5.45404	0.119091	0.291663	0.342955	0.607115	0.212457	0.450417	0.727246		
1	7612762	7613864	Zm00024ab002840	20.6492	1.76207	0.812321	1.73126	1.47953	3.20516	2.11692	1.709		
1	7664286	7666213	Zm00024ab002880	20.0962	0.616703	4.92609	9.76782	5.69832	4.11868	0.986805	8.83559		
1	7673708	7675894	Zm00024ab002890	0.119705	0	0	0	0.0266498	0	0.0395427	0		
1	7676001	7680393	Zm00024ab002900	1.43024	0.135329	0.0152969	0.0749458	0.132673	0.0495234	0.177173	0.0794623		
1	7715335	7720934	Zm00024ab002910	50.5823	7.69668	9.46789	3.88029	2.17	0.417631	17.157	19.7104		
1	7721098	7723516	Zm00024ab002920	955.726	22.7615	20.3348	47.7455	27.455	34.4569	23.2019	27.5193		
1	7723350	7725914	Zm00024ab002930	327.217	2.94176	7.37925	5.54504	3.60151	5.77818	2.46122	6.76381		
1	7724781	7725332	Zm00024ab002940	351.43	1.36696	6.41152	0.894666	0.158378	0.936045	1.01833	5.94445		
1	7770218	7773760	Zm00024ab002950	31.034	7.57019	2.0737	0.483216	2.64026	5.01215	0.414948	3.12328		
1	7770336	7772048	Zm00024ab002960	51.1973	12.0801	3.37369	0.884116	4.04885	8.9061	0.656299	4.62584		
1	7857907	7872443	Zm00024ab002970	76.0872	3.77185	4.20506	1.73712	1.41528	1.48535	5.30349	9.45395		
1	7913249	7913812	Zm00024ab002980	0	0	0	0	0	0	0	0		
1	7916662	7919243	Zm00024ab002990	810.932	1.3992	0	0.178517	1.28665	0.0210647	0.636375	0		
1	8025597	8027330	Zm00024ab003000	1209.02	98.0815	0	396.983	3.22675	25.5478	88.7991	0.120788		
1	8059584	8061324	Zm00024ab003010	1221.3	84.5668	0	649.926	3.7494	22.5866	57.7196	0.320807		
1	8062980	8064191	Zm00024ab003020	1681.36	91.0657	0.0369633	547.017	7.40561	38.5032	8.13426	0.345622		
1	8067075	8067669	Zm00024ab003030	0	0	0	0.110668	0	8.22693	0	0		
1	8126638	8127447	Zm00024ab003040	0.969607	3.86737	0	7.39767	1.2592	0.0671471	5.71195	3.2322		
1	8137615	8140797	Zm00024ab003050	112.35	73.8907	15.8762	10.0747	16.4339	18.1639	21.7626	12.7326		
1	8281412	8300520	Zm00024ab003060	21.742	2.28068	2.88715	3.8077	7.1142	2.4677	4.30386	4.00794		
1	8340823	8343198	Zm00024ab003070	649.416	49.2531	11.3036	188.411	46.0304	36.9233	94.906	37.7433		
1	8350847	8352886	Zm00024ab003090	2.56661	0.100877	0.120783	0.129113	0.0285701	0	0.211961	17.2999		
1	8352977	8353820	Zm00024ab003100	85.6103	3.35938	8.54587	4.87614	4.41957	5.41314	11.4248	13.6074		
1	8387746	8389268	Zm00024ab003110	61.1941	9.86383	1.55901	2.205	2.37265	1.0535	18.1137	2.70461		
1	8408347	8414028	Zm00024ab003120	68.7428	3.70226	2.34563	4.48486	3.01057	3.02959	8.20357	4.22064		
1	8414075	8414965	Zm00024ab003130	128.693	12.8827	7.69284	20.6558	13.4097	8.08817	16.2575	16.1414		
1	8414948	8417803	Zm00024ab003140	45.099	23.6661	5.33327	5.93687	8.55063	10.8454	7.81227	6.74689		
1	8419997	8422588	Zm00024ab003150	201.092	10.877	10.474	17.9861	14.6832	7.19733	20.5357	14.6527		
1	8456290	8458457	Zm00024ab003160	0	0.0210936	0	0	0	0	0.0199446	0		
1	8477127	8478049	Zm00024ab003170	1823.2	6.46575	17.7402	0	0	10.3711	0.0936945	14.6363		
1	8499543	8512226	Zm00024ab003180	838.405	37.7972	64.2536	35.0859	17.1279	12.7483	64.1373	49.0454		
1	8533434	8537830	Zm00024ab003200	445.234	23.0059	25.7111	54.7955	26.6628	16.9773	52.9363	48.3247		
1	8552486	8558347	Zm00024ab003190	317.216	12.8604	13.7945	48.2005	23.3202	11.4401	39.065	23.4029		
1	8559197	8562740	Zm00024ab003210	109.179	18.2975	5.66314	8.96483	11.6846	25.8747	7.24733	11.741		
1	8582772	8583446	Zm00024ab003220	0	0	0	0	0	0	0	0.206861		
1	8584665	8621303	Zm00024ab003230	36.5978	2.16991	1.76684	2.58706	1.65357	1.4711	5.13725	2.57242		
1	8611479	8612472	Zm00024ab003240	27.3909	3.63455	0.653514	1.22553	1.11406	0.465098	8.09119	1.40474		
1	8624573	8634092	Zm00024ab003250	6.92984	1.10725	0.18588	0.328545	0.321414	0.125689	2.13475	0.344678		
1	8738732	8739036	Zm00024ab003280	0	0	0	0	0	1.69409	0	0		
1	8883164	8886467	Zm00024ab003310	1.58471	0.782021	0	29.3065	2.3726	6.94679	0.27483	0		
1	8883312	8883695	Zm00024ab003320	0	0.833637	0	31.5519	2.58024	9.34813	0.337812	0		
1	8896208	8899916	Zm00024ab003330	1.41167	0.832256	0	28.3611	2.33352	7.47136	0.291453	0		
1	8903916	8909307	Zm00024ab003340	8.30244	1.43757	0.220176	0.323619	0.32968	0.20174	2.83081	0.446706		
1	8918950	8920794	Zm00024ab003350	272.72	14.0539	4.9413	12.7769	7.62892	4.25974	15.2805	12.1279		
1	8924429	8927858	Zm00024ab003360	749.891	35.4115	13.6554	39.806	26.9071	17.3236	43.9838	34.3175		
1	8927919	8929915	Zm00024ab003370	74.5923	88.7482	6.40473	32.8413	46.069	54.1849	9.91683	9.52667		
1	8929663	8932294	Zm00024ab003380	17.8044	1.01644	0.263827	0.725522	1.24007	1.07456	1.46214	0.358097		
1	9034713	9035896	Zm00024ab003400	3.53776	0.579361	0.227024	0.333686	0.393805	0.275621	0.949527	0.412761		
1	9036733	9040301	Zm00024ab003410	0	0	0	0	0	0	0	0		
1	9106094	9109426	Zm00024ab003420	82.2377	7.48462	1.86161	4.65258	6.54876	1.85213	21.0557	4.47214		
1	9131587	9132411	Zm00024ab003430	4.44256	0.0831471	0.108605	0	0.211938	0.197779	0.209648	0.084625		
1	9132631	9136189	Zm00024ab003440	0.882699	0.0899456	0.0125877	0.055505	0.065505	0.106975	0.218691	0.17655		
1	9139178	9141282	Zm00024ab003450	0	0.0325874	0	0	0	0.012919	0.164333	0		
1	9195356	9200287	Zm00024ab003460	153.722	8.53978	12.5533	11.8824	13.9385	9.72101	10.3015	12.188		
1	9200661	9202792	Zm00024ab003470	195.609	13.9102	47.9619	4.07686	0.464734	0.599505	98.0607	1.42447		
1	9202540	9206493	Zm00024ab003480	2.97945	0.213966	212.361	0.1249	0.0294806	1.19673	1.94657	13.3575		
1	9255216	9257186	Zm00024ab003490	1195.8	25.4409	45.2427	127.118	237.849	180.193	2.21575	51.9101		
1	9255216	9258494	Zm00024ab003500	919.113	19.8809	33.7806	92.4354	171.037	120.937	1.84617	38.027		
1	9338414	9341527	Zm00024ab003510	2966.58	376.355	27.0682	204.203	63.5424	58.581	238.611	85.8683		
1	9342944	9347275	Zm00024ab003520	355.102	6.92509	4.19866	6.09529	5.47581	9.1088	13.2355	7.62299		
1	9351319	9352768	Zm00024ab003530	57.2336	22.1874	2.13184	3.49672	10.712	26.3881	3.48902	6.18711		
1	9353389	9357384	Zm00024ab003540	8.18925	1.02998	21.7383	0.181262	0.62717	1.16373	0.649249	3.02255		
1	9376928	9378757	Zm00024ab003550	135.904	41.92	4.2841	46.3451	128.557	10.8184	1.89027	17.8736		
1	9392863	9394821	Zm00024ab003560	4.0091	114.012	7.05495	2.55457	36.5348	13.4793	0	41.59		
1	9438657	9439048	Zm00024ab003590	0	0	0	0	0	0	0	0		
1	9479839	9480914	Zm00024ab003600	0	0.0850017	4.55906	0.122393	0.0812497	0.0505475	0	0		
1	9517160	9523414	Zm00024ab003610	0.0837071	0	0	0	0	0.0086953	0.0207386	0		
1	9523462	9524324	Zm00024ab003620	0	0	0	0	0	0	0	0		
1	9582753	9585989	Zm00024ab003630	73.9202	6.28677	1.02415	8.21821	1.33239	1.17616	14.3465	1.83328		
1	9643413	9645868	Zm00024ab003640	18.3341	1.13583	0.921162	2.33254	1.38826	0.996543	3.62681	1.16549		
1	9659057	9661918	Zm00024ab003650	18.6604	2.22902	1.25226	2.69188	2.75938	1.41579	3.94327	1.78076		
1	9663528	9667970	Zm00024ab003660	1092.72	90.0878	29.7504	56.9848	31.1683	25.3155	152.581	48.3351		
1	9669872	9671454	Zm00024ab003670	145.533	24.9599	9.11272	41.4094	19.7529	21.9377	198.363	9.39401		
1	9760647	9761666	Zm00024ab003680	4.61989	0.941519	0.746658	0.548728	0.599973	0.479904	1.27176	0.136893		
1	9764375	9765103	Zm00024ab003690	0	0	0	0	0	0	0	0		
1	9834199	9837576	Zm00024ab003700	1.39499	0.121841	0.205563	0.19493	0.181164	0.032202	6.57944	1.32274		
1	9838085	9838790	Zm00024ab003710	2.22488	0.0647747	0	0.746146	0	0	0	0.395556		
1	9839112	9841899	Zm00024ab003720	848.107	86.8691	10.3402	58.9273	26.8106	16.4065	59.7884	39.8785		
1	9846012	9848986	Zm00024ab003730	38.8071	29.8058	752.933	6.0314	7.47395	4.03119	4.65102	317.479		
1	9911138	9913694	Zm00024ab003740	19.248	0.447115	0.50809	0	0.341903	1.19116	0.0676418	0.354948		
1	9923948	9928501	Zm00024ab003750	5.86363	0.321342	40.294	0.882014	1.15824	1.15251	0.161414	12.5941		
1	9976945	9978395	Zm00024ab003760	1.80423	0.441236	0.1235	0	0	0	0	0.240578		
1	10114277	10117533	Zm00024ab003770	622.132	28.0184	33.9607	54.1619	45.2647	31.2358	60.5121	58.4548		
1	10119211	10126327	Zm00024ab003780	1215.68	80.4034	37.9445	56.97	45.688	24.409	69.2982	114.2		
1	10203826	10210501	Zm00024ab003790	175.68	10.6381	3.99948	11.7077	10.0529	5.03075	23.9582	8.07857		
1	10256462	10259158	Zm00024ab003800	0.194137	4.7647	0	1.09868	0.194493	0.0201665	1.53913	0		
1	10349223	10349960	Zm00024ab003810	2.83787	0.867524	0	0.535345	0.473846	0.073698	0.585908	0.189202		
1	10368226	10372356	Zm00024ab003820	622.386	38.5076	62.7746	81.9865	164	16.9974	76.8397	76.3899		
1	10415533	10481419	Zm00024ab003830	60.2364	4.17906	1.25178	6.92683	5.15805	2.42736	11.2755	3.7177		
1	10482389	10483603	Zm00024ab003840	680.449	0.26347	0.202796	0.379368	0.143909	0.223824	0.391473	0.545883		
1	10482460	10489483	Zm00024ab003850	191.687	3.85432	1.13211	4.23733	1.93337	1.34734	16.3012	2.98187		
1	10496131	10498188	Zm00024ab003860	22.643	0	0	0.0959875	0.0283203	0	0.126064	0.033924		
1	10528108	10529293	Zm00024ab003870	50.5487	0	0	0	0	0	0	0		
1	10528108	10530417	Zm00024ab003880	47.0322	0	0	0	0.0252308	0	0	0.0302232		
1	10538997	10541097	Zm00024ab003890	56.072	0.609456	0.0213229	0.062682	0	0	3.16942	0.531675		
1	10542740	10544875	Zm00024ab003900	52.8245	0.0428192	0.0209735	0	0	0	0	0.735417		
1	10560245	10562732	Zm00024ab003910	296.938	20.044	5.09576	26.5454	15.6015	4.56886	30.9875	33.6731		
1	10592742	10596300	Zm00024ab003920	439.29	1.78606	0.0251753	1.90567	0.311149	0.611285	0.46168	0.0980832		
1	10674305	10682916	Zm00024ab003930	90.801	3.75692	6.93945	8.99935	6.6966	2.94302	9.43427	4.09798		
1	10752181	10752918	Zm00024ab003940	0	0	0.910559	0	0	0	0	0		
1	10752921	10754765	Zm00024ab003950	0	0	0.77701	0	0	0	0	0		
1	10791773	10794829	Zm00024ab003960	343.406	23.5162	6.22093	18.4812	14.3086	7.97956	28.7984	24.8134		
1	10796016	10798723	Zm00024ab003970	0.0966743	0.0168873	0	0	0.0645677	0	0	0.0257812		
1	10809021	10813227	Zm00024ab003980	117.487	8.13634	2.45455	1.06433	19.2638	1.34454	0.123337	14.8941		
1	10853877	10855108	Zm00024ab003990	6.79984	0.259835	0.127271	0.160343	0.0946154	0.088294	0.0701948	0.368345		
1	10917981	10920061	Zm00024ab004000	28696.7	947.373	62.3016	764.064	321.425	264.105	605.339	699.85		
1	10917981	10920125	Zm00024ab004010	27835.8	919.021	60.4741	741.129	311.848	256.199	587.419	678.92		
1	10933950	10934907	Zm00024ab004030	158.497	6.61141	10.6153	10.2414	11.1334	11.667	56.0134	32.2843		
1	10936916	10941223	Zm00024ab004040	60.4046	13.232	15.7235	5.54842	11.7703	11.7224	13.7308	17.1541		
1	10964721	10965077	Zm00024ab004050	0	0	0	0	0	0	0	0		
1	10989520	10991298	Zm00024ab004060	24.1339	2.86622	0.440692	0.832809	2.88303	1.55922	1.96877	1.60902		
1	11000710	11004081	Zm00024ab004070	63.7405	35.1797	11.2065	5.75091	11.5546	15.8312	7.64266	17.8576		
1	11009264	11009518	Zm00024ab004080	10.2664	0.627679	9.31127	0.645563	1.02853	4.37246	0	5.61263		
1	11028123	11029169	Zm00024ab004090	0.500084	0.0436781	0.427884	0.0628915	0	0	0	0.333408		
1	11029333	11033056	Zm00024ab004100	43.5152	2.52969	3.63906	3.96959	2.39455	1.4386	3.7388	2.3903		
1	11034600	11035403	Zm00024ab004110	179.413	13.8785	7.07654	5.52823	7.39412	5.81774	18.5545	11.0715		
1	11133010	11133656	Zm00024ab004120	96.7059	20.9924	0.657798	41.1674	82.6052	18.494	4.8787	16.5637		
1	11171970	11180988	Zm00024ab004130	388.7	32.9228	36.8991	68.4794	147.236	49.5255	73.2572	116.981		
1	11188509	11194142	Zm00024ab004140	469.129	34.2292	23.6561	27.787	22.645	14.0944	60.1246	35.1371		
1	11194268	11197413	Zm00024ab004150	66.0726	7.07187	3.40339	8.00592	9.96704	5.82617	10.1159	7.9225		
1	11243845	11246030	Zm00024ab004160	27.0656	2.42671	1.29111	0.0602447	1.75969	0.0995226	0.276926	2.01207		
1	11247526	11249228	Zm00024ab004170	0	0.55049	6.57656	0	0	0.255498	0	13.2006		
1	11250776	11253444	Zm00024ab004180	217.655	12.5936	11.716	11.4721	8.97503	8.5588	25.4677	24.51		
1	11271843	11276502	Zm00024ab004190	173.481	2.5466	4.78759	6.11137	2.86413	2.95872	3.06206	7.73066		
1	11293543	11296589	Zm00024ab004200	48.8018	5.26799	2.32305	5.06768	3.71084	2.07061	13.8362	5.31579		
1	11401195	11402643	Zm00024ab004210	122.496	0.094681	0.0309175	0.181773	0.0804459	0	0	0		
1	11406589	11407982	Zm00024ab004220	101.224	0.328055	0.0642747	0	0	0	0	0.0500829		
1	11458478	11463078	Zm00024ab004230	1257.19	102.082	16.6258	198.623	78.5194	22.2001	186.972	53.6553		
1	11571443	11573715	Zm00024ab004240	137.98	0.140834	3.59697	0.260724	2.83338	0.789635	0.11414	4.42299		
1	11631623	11635885	Zm00024ab004250	96.9675	6.3989	2.2384	4.77289	4.33398	2.47513	16.3709	8.77813		
1	11641894	11644046	Zm00024ab004260	40.1263	4.88533	0.353735	16.3625	22.1302	3.48616	0.361505	2.91844		
1	11642280	11643040	Zm00024ab004270	56.7621	9.52477	0.706431	35.1302	46.9481	7.39721	0.795479	6.14671		
1	11649535	11651029	Zm00024ab004280	104.017	1.10121	0.839054	7.6198	23.4302	5.94824	0	2.10147		
1	11682239	11683033	Zm00024ab004290	0	2.12836	0	0	0	0.273656	0	0		
1	11684883	11691814	Zm00024ab004300	417.163	38.7941	4.43988	19.6915	10.5981	7.01441	45.6602	17.8719		
1	11694867	11695578	Zm00024ab004310	219.142	15.9288	5.66286	16.9243	6.87609	4.04863	48.0984	14.4142		
1	11695648	11696484	Zm00024ab004320	18.7666	0.819551	0	1.41607	1.94973	1.10468	5.88932	0.166823		
1	11736375	11740450	Zm00024ab004330	21.1953	77.8189	9.98536	4.66877	10.7172	46.9767	5.76038	13.2232		
1	11741382	11742025	Zm00024ab004340	0	1.9883	0.695644	0.102248	1.17652	22.0006	0	2.60182		
1	11757344	11765345	Zm00024ab004350	69.4562	5.7378	3.87419	9.9487	7.4438	3.48003	13.8387	10.0291		
1	11825513	11827509	Zm00024ab004360	697.418	0.526696	0.0785169	0	0	0.0272354	0	1.08377		
1	11825545	11827517	Zm00024ab004370	704.973	0.533103	0.079472	0	0	0.0275667	0	1.09695		
1	11839170	11845939	Zm00024ab004380	318.522	17.931	37.6858	24.632	16.4088	8.9738	35.352	25.2141		
1	11922020	11922822	Zm00024ab004390	95.5238	20.0464	0.585797	0.0820018	0.362908	0.135465	0.861569	3.60815		
1	11923051	11924039	Zm00024ab004400	64.8529	6.3117	3.44263	14.4145	3.18229	3.60211	24.2651	23.2248		
1	11971264	11971704	Zm00024ab004410	0	0	0	0	0	0	0	0		
1	11980847	11987008	Zm00024ab004420	383.981	22.2977	5.42727	11.6798	7.93566	6.6861	43.3382	13.545		
1	11987901	11992435	Zm00024ab004430	1341.35	58.6788	57.0539	81.4998	71.3534	37.0889	178.042	128.185		
1	12062531	12064597	Zm00024ab004440	66.62	6.88066	2.90427	7.26328	26.6461	2.31555	7.36356	7.90365		
1	12069154	12073569	Zm00024ab004450	96.0978	6.38949	4.71734	9.64748	9.25191	6.2444	21.5612	9.4542		
1	12097285	12099209	Zm00024ab004460	5.71187	0	1364.08	0.102619	0	0.0847623	0.134774	538.433		
1	12101217	12106529	Zm00024ab004470	207.149	20.7265	7.8924	6.80411	5.98957	19.829	5.94112	9.73713		
1	12150947	12159282	Zm00024ab004480	0.408268	0	0	0.00394958	0.00349587	0.0130492	0.0103743	0.00837519		
1	12272201	12278628	Zm00024ab004490	42.4784	33.4089	2.53687	8.66629	17.4949	13.94	11.5029	7.12493		
1	12332919	12365585	Zm00024ab004500	8.89556	0.546666	0.303079	0.314452	0.174847	0.112385	3.01265	0.606962		
1	12423178	12424659	Zm00024ab004510	220.811	0.185145	0	0.577609	0.0393273	0.110099	0	0		
1	12428716	12429940	Zm00024ab004520	17.7379	0	0.036571	0	0	0.221996	0.211788	0.227969		
1	12459078	12494123	Zm00024ab004530	88.0042	2.68023	6.23493	6.00774	3.90317	3.26372	2.15916	7.03316		
1	12494338	12494961	Zm00024ab004540	2.93679	0.293147	0.287176	0.158287	0.0934024	0.174324	0.554359	0.391594		
1	12495626	12501437	Zm00024ab004550	112.925	18.5457	4.10842	11.7261	8.1478	5.05804	11.3308	11.7901		
1	12509460	12514074	Zm00024ab004560	120.828	19.4765	4.06253	36.3267	28.4533	6.69405	34.8543	20.922		
1	12514228	12520940	Zm00024ab004570	12.3234	34.4498	2.05211	6.52785	4.97051	11.9384	3.34944	3.11482		
1	12519592	12520178	Zm00024ab004580	0	37.0054	2.09878	5.49663	5.312	9.68256	0.294651	1.66511		
1	12616097	12616976	Zm00024ab004600	81.2156	4.33924	1.62907	4.37736	2.94727	2.56494	9.92554	3.01477		
1	12618990	12622049	Zm00024ab004610	16.6829	5.58186	0.578294	0.301263	1.27613	1.73299	3.0805	1.19782		
1	12623685	12624337	Zm00024ab004620	0	0.280128	0	0	0	0.0416456	0	0.0534576		
1	12625237	12633154	Zm00024ab004630	414.711	16.8791	19.2115	32.7574	25.2145	24.0039	27.9602	31.932		
1	12637073	12638846	Zm00024ab004660	2410.01	105.047	66.2775	221.335	134.554	56.7345	137.081	175.188		
1	12645082	12654755	Zm00024ab004670	421.782	26.5598	9.31277	27.5124	16.7306	11.548	34.6492	16.3028		
1	12653808	12656125	Zm00024ab004680	302.452	90.7418	7.88533	33.8611	47.597	41.5075	23.5787	14.442		
1	12659643	12664358	Zm00024ab004690	2280.15	149.329	98.0488	188.404	138.132	91.9402	167.44	89.8306		
1	12709708	12716117	Zm00024ab004700	251.869	4.29485	0.967977	20.124	0.727402	2.62188	4.37796	1.99318		
1	12719448	12723669	Zm00024ab004710	524.642	14.4656	16.829	24.876	18.9813	12.7406	27.8059	38.2977		
1	12739220	12743090	Zm00024ab004720	0.270518	0.0118137	0	0	0.0150563	0.0843024	0.0670214	0.0541066		
1	12745290	12746532	Zm00024ab004730	13.2687	5.44503	1.98228	5.45638	2.90712	0.918883	1.0436	19.49		
1	12786653	12788219	Zm00024ab004740	5.68028	3.92521	4.17404	1.47075	2.45481	0.156191	0.0551882	69.2141		
1	12793425	12795902	Zm00024ab004750	56.5213	8.6922	4.40221	7.2278	6.43278	3.14965	9.59725	7.50842		
1	12797865	12799178	Zm00024ab004760	413.212	45.2263	19.3995	51.6155	30.0065	21.1306	38.5014	29.568		
1	12799811	12800755	Zm00024ab004770	24.3787	1.40338	2.44145	2.68267	3.26879	1.69786	4.11809	3.69395		
1	12800106	12800755	Zm00024ab004780	33.0263	1.96995	3.48058	3.74824	4.61781	2.46843	5.98708	5.37043		
1	12854534	12862437	Zm00024ab004790	125.101	4.58235	3.49713	7.98933	7.41074	4.79965	8.96092	8.26764		
1	12862813	12863322	Zm00024ab004800	11.2931	1.07602	1.40547	1.48479	1.65707	0.639872	5.42619	1.91651		
1	12894787	12895743	Zm00024ab004820	6.83892	9.86775	0.0936249	114.218	48.5388	7.10412	3.97609	0.364763		
1	12897334	12901891	Zm00024ab004830	44.2258	4.10856	1.86255	15.7756	8.75269	2.30301	27.8527	11.6027		
1	12905127	12910605	Zm00024ab004840	303.364	32.8313	17.6819	25.7729	21.6208	23.1146	3.93019	21.6685		
1	12909983	12910596	Zm00024ab004850	454.089	54.892	29.1124	31.8513	22.307	25.1129	6.6198	28.5971		
1	13011290	13013964	Zm00024ab004860	85.2421	6.9152	4.68092	5.00933	3.74755	3.12102	22.1615	7.24255		
1	13021525	13024971	Zm00024ab004870	60.7587	12.6831	2.52785	6.15111	5.69811	6.27992	16.4831	4.77995		
1	13025027	13032827	Zm00024ab004890	39.0627	2.70833	2.50673	3.62958	2.46551	1.56174	11.7509	3.81699		
1	13078678	13082523	Zm00024ab004900	42.6794	3.1391	4.33318	1.54089	2.37163	1.27983	0.618357	17.1272		
1	13078701	13079279	Zm00024ab004910	93.1426	6.3581	15.0492	2.21766	3.47283	2.16053	1.79233	39.3693		
1	13088147	13088644	Zm00024ab004920	29.9644	2.61713	0.449794	0.595007	0	0.0546075	35.7728	2.59355		
1	13164780	13168831	Zm00024ab004930	5043.22	64.1046	82.9929	64.9861	63.4612	49.8455	70.249	155.801		
1	13169446	13172215	Zm00024ab004940	42.3407	7.28888	4.54464	0.28526	0.75747	0.667592	4.43327	18.2982		
1	13197466	13198363	Zm00024ab004950	0	0	0	0	0	0.969071	0	0		
1	13313393	13315658	Zm00024ab004970	0	0.191723	0.158162	0.0290589	0	0	0.133575	0.523771		
1	13376579	13377069	Zm00024ab004980	35.7234	1.95591	0.912413	1.4752	0.83092	0.996949	3.52261	1.27972		
1	13405047	13405586	Zm00024ab004990	0	0	0	0	0	0	0	0		
1	13405650	13406007	Zm00024ab005000	0	0	0.125138	0	0	0	0	0		
1	13486460	13487550	Zm00024ab005010	2306.23	163.705	1.27295	35.1267	1.12186	2.99115	455.784	6.01528		
1	13486687	13487407	Zm00024ab005020	3483.93	247.461	1.89512	53.1528	1.69757	4.52614	688.301	9.10217		
1	13526205	13528339	Zm00024ab005030	210.416	8.17159	4.95208	37.257	99.6955	22.953	40.4451	28.3187		
1	13531304	13535752	Zm00024ab005040	2.29489	0.123347	0.0906261	0.31081	0.314406	0.0489001	0.50539	0.219694		
1	13623958	13627699	Zm00024ab005050	0.279844	14.0847	0.107749	7.71622	1.61984	0.566856	2.34573	0.932865		
1	13637406	13640890	Zm00024ab005060	69.2608	9.6842	2.12107	5.1582	5.70288	3.41005	9.86393	6.43065		
1	13663365	13672352	Zm00024ab005080	75.5847	10.5423	3.38937	2.82789	6.22516	13.2463	2.98754	6.09372		
1	13673286	13679678	Zm00024ab005090	192.834	63.1563	9.29206	19.4875	23.9997	19.1719	17.9372	18.5651		
1	13716475	13716696	Zm00024ab005100	0	0	0	0	0	0	0	0		
1	13757966	13758924	Zm00024ab005110	0	0	0	0	0	0	0	0		
1	13773348	13773569	Zm00024ab005120	0	0	0	0	0	0	0	0		
1	13778310	13779693	Zm00024ab005130	1.51326	0.13217	0.0161848	0.0951552	0.10528	0	0.124971	0.0756672		
1	13792566	13793714	Zm00024ab005140	0	0	0	0	0	0	0	0		
1	13794691	13794909	Zm00024ab005150	0	0	0	0	0	0	0.197443	0		
1	13798341	13798547	Zm00024ab005160	0	0	0	0	0	0	0	0		
1	13802259	13810153	Zm00024ab005170	0	0	0.00567441	0	0	0	0	0		
1	13863361	13863579	Zm00024ab005180	0	0	0	0	0	0	0	0		
1	13864367	13865348	Zm00024ab005190	225.804	6.96209	7.32212	16.1936	18.3396	15.8127	15.8077	14.6812		
1	13865746	13867677	Zm00024ab005200	550.689	22.5814	7.40861	18.984	10.0155	7.68542	40.4871	22.8202		
